mRawDataId	mImpressionGuid	mTrafficType	mSRBestDisplayText	mSRBestLexicalForm	mSRLexicalFormN	mSRDeviceLexicalFormN	mSRDisplayTextN	mSRDeviceDisplayTextN	mLUDomain	mLUIntent	mLUNormalizedQuery	mSREngineConfidenceN	mSREngineAMScoreN	mSREngineLMScoreN	mSRArbitrationResult	mClientId	mInputMethod	mQueryRequestTime	mSRLocale	AltRank	ITNRank	LMScore	AMScore	ruleTraversalN	HomophoneGroupIdN	mCUServiceClientInstDeviceInfoManufacturer	ErrorType	isReranked	1stPassResult	mSRLexicalFormRule	mSRLexicalFormRuleRank	SameResult	HomophoneGroupIdMatch	Audio_hyperlink
91AAA300626EE254977606824D05F853	31C950B27E234DC18FBD3813E814E0EB	Untagged	hey cortana skype michael	hey cortana skype michael	hey cortana skype michael#TAB#hey cortana skype Michael#TAB#hey cortana skype Michal#TAB#hey cortana skype michael#TAB#hey cortana skype mikil		hey cortana skype michael#TAB#hey cortana skype Michael#TAB#hey cortana skype Michal#TAB#hey cortana skype michael#TAB#hey cortana skype mikil					0.8580541#TAB#0.7357126#TAB#0.7334133#TAB#0.7334133#TAB#0.7334133	1259.64087#TAB#1259.64087#TAB#1259.64087#TAB#1259.64087#TAB#1315.93835	-260.845367#TAB#-294.146576#TAB#-299.403931#TAB#-307.516632#TAB#-395.9065	Default	9A319B483CBC43839A080581144FD911	Voice	2017-05-23 00:44:50	en-US	0	0	-6006487.0	29005754.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(FIRSTNAME0,)))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#0#TAB#0#TAB#1	Harman Kardon	1best_Nbest_multi	False	hey cortana skype michael	hey cortana skype Michael	2	True	True	./audio_423/91AAA300626EE254977606824D05F853.wav
93641F71ADCF9264A7B58D482213E31A	EE87E2A23BEB438C9E6273305182D882	Untagged	hey cortana call alex mobile	hey cortana call alex mobile	hey cortana call alex mobile#TAB#hey cortana call alex mobile#TAB#hey cortana call Alex mobile#TAB#hey cortana call alex mobile		hey cortana call alex mobile#TAB#hey cortana call alex mobile#TAB#hey cortana call Alex mobile#TAB#hey cortana call alex mobile					0.93319124#TAB#0.771286368#TAB#0.7642527#TAB#0.7642527	1524.654#TAB#1524.654#TAB#1523.70044#TAB#1524.35339	-235.019547#TAB#-301.7902#TAB#-310.867157#TAB#-312.3195	Default	D50FBD53255940379272F8FAE81B718A	Voice	2017-05-17 01:05:08	en-US	0	0	-5411796.0	35108212.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call alex mobile	hey cortana call Alex mobile	3	True	True	./audio_423/93641F71ADCF9264A7B58D482213E31A.wav
94095F8845501D64B0EECB62F7A6B8F3	ABC585CDA29C427E9FEF1268DDD333E9	Untagged	hey cortana skype john	hey cortana skype john	hey cortana skype john#TAB#hey cortana skype John#TAB#hey cortana skype john#TAB#hey cortana skype john		hey cortana skype john#TAB#hey cortana skype John#TAB#hey cortana skype john#TAB#hey cortana skype john					0.809964061#TAB#0.7538621#TAB#0.747661#TAB#0.7342333	1503.42664#TAB#1503.42664#TAB#1503.42664#TAB#1503.42664	-252.276978#TAB#-267.6785#TAB#-298.684662#TAB#-326.798462	Default	3E20A28ED4CD61F22665A802D54F600B	Voice	2017-05-23 22:37:35	en-US	0	0	-5809182.5	34619410.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana skype john	hey cortana skype John	2	True	True	./audio_423/94095F8845501D64B0EECB62F7A6B8F3.wav
948D141AE4959E54BFE7F18F880CE836	1AB971AC2C7D4886B784ACEF1DE5EF62	Untagged	hey cortana call skype	hey cortana call skype	hey cortana call skype#TAB#hey cortana call Skype#TAB#hey cortana call skype		hey cortana call skype#TAB#hey cortana call Skype#TAB#hey cortana call skype					0.907078862#TAB#0.8106558#TAB#0.810489953	1302.98083#TAB#1302.98083#TAB#1302.98083	-198.569366#TAB#-238.64917#TAB#-239.9476	Default	E3AF5D72EDB74443AAA59403AC72B9BC	Voice	2017-05-22 20:32:25	en-US	0	0	-4572457.5	30003744.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,))	0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call skype	hey cortana call Skype	2	True	True	./audio_423/948D141AE4959E54BFE7F18F880CE836.wav
9549719E34D90574AA0E1D8C2DD1B405	CE3D11115BAE446B84920C315DFB445B	Untagged	hey cortana call skype	hey cortana call skype	hey cortana call skype#TAB#hey cortana call Skype#TAB#hey cortana call skype#TAB#hey cortana call scat#TAB#hey cortana call scott		hey cortana call skype#TAB#hey cortana call Skype#TAB#hey cortana call skype#TAB#hey cortana call scat#TAB#hey cortana call scott					0.8616343#TAB#0.797469139#TAB#0.7972874#TAB#0.7172406#TAB#0.7025919	1277.46912#TAB#1277.46912#TAB#1277.46912#TAB#1276.79175#TAB#1194.27966	-198.569366#TAB#-238.64917#TAB#-239.9476#TAB#-258.769257#TAB#-179.478622	Default	94ECDA7370D94CCC9AFF6821EEBB0281	Voice	2017-05-22 20:23:20	en-US	0	0	-4572457.5	29416286.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#0#TAB#1#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call skype	hey cortana call Skype	2	True	True	./audio_423/9549719E34D90574AA0E1D8C2DD1B405.wav
95565FC50AF4EEE4A4E4CCDF68165A94	820E9EC6B0A54B84B31E0024614EFF0B	Untagged	hey cortana skype call	hey cortana skype call	hey cortana skype call#TAB#hey cortana skype call#TAB#hey cortana skype dial#TAB#hey cortana skype doll#TAB#hey cortana skype Tal		hey cortana skype call#TAB#hey cortana skype call#TAB#hey cortana skype dial#TAB#hey cortana skype doll#TAB#hey cortana skype Tal					0.717439353#TAB#0.6229027#TAB#0.6229027#TAB#0.6229027#TAB#0.6229027	1344.40491#TAB#1344.40491#TAB#1421.14673#TAB#1418.538#TAB#1385.18787	-206.171387#TAB#-217.561722#TAB#-306.615875#TAB#-310.887451#TAB#-278.290283	Default	AC798696D634480480D7642D4B726B80	Voice	2017-05-23 04:12:33	en-US	0	0	-4747509.0	30957616.0	(loop,(Cortana_SpeakerAdapt_20170520,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#1#TAB#2#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana skype call	hey cortana skype Tal	5	False	False	./audio_423/95565FC50AF4EEE4A4E4CCDF68165A94.wav
95776546C7FE21948C0E97406E78E26B	2D17EA0B027C4A5FAF71C1B0A9967F46	Untagged	hey cortana please call ken smith	hey cortana please call ken smith	hey cortana please call ken smith#TAB#hey cortana please call Kingsley WU#TAB#hey cortana please call kingsley#TAB#hey cortana please call kinsley#TAB#hey cortana please call kim smith		hey cortana please call ken smith#TAB#hey cortana please call Kingsley WU#TAB#hey cortana please call kingsley#TAB#hey cortana please call kinsley#TAB#hey cortana please call kim smith					0.713191#TAB#0.713191#TAB#0.6741842#TAB#0.6741842#TAB#0.6741842	1571.64246#TAB#1582.83313#TAB#1563.76563#TAB#1592.85571#TAB#1549.29736	-321.637115#TAB#-339.8851#TAB#-330.837769#TAB#-360.2526#TAB#-327.5902	Default	74C96E484AED4E0DAA04A80C43F7DB82	Voice	2017-05-10 19:49:07	en-US	0	0	-7406339.0	36190216.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170508,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#3#TAB#4	Harman Kardon	1best_Nbest_single	False	hey cortana please call ken smith	hey cortana please call Kingsley WU	2	False	False	./audio_423/95776546C7FE21948C0E97406E78E26B.wav
95F8A38988FAAAB4B96961D74D7241F3	B29F0CA89F8C44D7A116EE57E4ACE700	Untagged	hey cortana call skype test service	hey cortana call skype test service	hey cortana call skype test service#TAB#hey cortana call Skype test service		hey cortana call skype test service#TAB#hey cortana call Skype test service					0.7231763#TAB#0.7231763	1639.75989#TAB#1639.75989	-401.299927#TAB#-407.8762	Default	2B24365A82ED419CBA1D09673B1E7DA5	Voice	2017-05-03 16:39:30	en-US	0	0	-9240734.0	37758756.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170501,(CONTACT_NAME,(RootRule,))))	0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call skype test service	hey cortana call Skype test service	2	True	True	./audio_423/95F8A38988FAAAB4B96961D74D7241F3.wav
9628172E0520AAE49C2D6D049034C64A	8EEFFBCDD86C44BFA2395329FFC598B1	Untagged	hey cortana call my bitch	hey cortana call my bitch	hey cortana call my bitch#TAB#hey cortana call rich#TAB#hey cortana call rakesh#TAB#hey cortana call Ravish#TAB#hey cortana call debbie		hey cortana call my bitch#TAB#hey cortana call rich#TAB#hey cortana call rakesh#TAB#hey cortana call Ravish#TAB#hey cortana call debbie					0.734434962#TAB#0.638393#TAB#0.638393#TAB#0.638393#TAB#0.638393	965.465942#TAB#935.5287#TAB#982.1784#TAB#971.7862#TAB#904.812866	-208.772659#TAB#-192.216583#TAB#-245.753113#TAB#-236.800858#TAB#-181.09375	Default	B2C3FBA1C1894D228BCB0F8A0F313C77	Voice	2017-05-12 06:10:39	en-US	0	0	-4807408.5	22231788.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#3#TAB#4	Harman Kardon	1best_Nbest_single	False	hey cortana call my bitch	hey cortana call Ravish	4	False	False	./audio_423/9628172E0520AAE49C2D6D049034C64A.wav
978BBDC9B734CD44B9BAFCBA973652DC	232EBF7FEA4145BE86CE4E9EA913C9E2	Untagged	hey cortana call barry	hey cortana call barry	hey cortana call barry#TAB#hey cortana call Barry#TAB#hey cortana call barry#TAB#hey cortana call barry#TAB#hey cortana call barrie		hey cortana call barry#TAB#hey cortana call Barry#TAB#hey cortana call barry#TAB#hey cortana call barry#TAB#hey cortana call barrie					0.872349262#TAB#0.827137232#TAB#0.8267382#TAB#0.8267382#TAB#0.776563	1207.22546#TAB#1207.22546#TAB#1207.22546#TAB#1207.22546#TAB#1207.22546	-212.730255#TAB#-238.323181#TAB#-250.0542#TAB#-255.300934#TAB#-277.5342	Default	C80CDDF4F8964AC0920C407C43F21336	Voice	2017-05-19 11:07:43	en-US	0	0	-4898540.5	27798786.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call barry	hey cortana call Barry	2	True	True	./audio_423/978BBDC9B734CD44B9BAFCBA973652DC.wav
97D15B2783A782E4ABFD8A07C006F1C3	37409487716E44DD892E6C4FEFF674CB	Untagged	hey cortana call river	hey cortana call river	hey cortana call river#TAB#hey cortana call river#TAB#hey cortana call river#TAB#hey cortana call reva#TAB#hey cortana call reba		hey cortana call river#TAB#hey cortana call river#TAB#hey cortana call river#TAB#hey cortana call reva#TAB#hey cortana call reba					0.8906646#TAB#0.8362103#TAB#0.8362103#TAB#0.756682#TAB#0.7542115	1312.89868#TAB#1312.89868#TAB#1312.89868#TAB#1262.28357#TAB#1248.02856	-222.732162#TAB#-254.176#TAB#-259.8402#TAB#-245.677612#TAB#-235.205338	Default	5A8F2BDE0C8D4ACE882891385BAF38DC	Voice	2017-05-22 03:58:20	en-US	0	0	-5128854.0	30232122.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#0#TAB#1#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call river	hey cortana call river	2	True	True	./audio_423/97D15B2783A782E4ABFD8A07C006F1C3.wav
986F2588B6D6FA34987A04948D046FF7	4C6AC686E0F04FC0ADD70DB971DD89FA	Untagged	hey cortana call sister	hey cortana call sister	hey cortana call sister#TAB#hey cortana call sister#TAB#hey cortana call Sister		hey cortana call sister#TAB#hey cortana call sister#TAB#hey cortana call Sister					0.925784945#TAB#0.8627139#TAB#0.86245966	1540.23633#TAB#1540.23633#TAB#1540.23633	-177.265839#TAB#-226.499573#TAB#-242.955154	Default	780728B20163412FB75EEAB8301FEE1F	Voice	2017-05-20 18:35:07	en-US	0	0	-4081901.0	35467024.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,))#TAB#(loop,(Cortana_SpeakerAdapt_20170520,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call sister	hey cortana call Sister	3	True	True	./audio_423/986F2588B6D6FA34987A04948D046FF7.wav
99088B9A115BBF14AFEE3A0056C8EC27	3970DC36CF5049CCBA39E84621200F89	Untagged	hey cortana call karen	hey cortana call karen	hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call karen		hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call karen					0.7987187#TAB#0.716658652#TAB#0.7164804#TAB#0.716295#TAB#0.716295	1164.73511#TAB#1164.73511#TAB#1164.73511#TAB#1164.73511#TAB#1164.73511	-185.438019#TAB#-206.968643#TAB#-220.526764#TAB#-233.488617#TAB#-234.438675	Default	5478A38664614B598925C3D9CBD633C3	Voice	2017-05-18 14:00:24	en-US	0	0	-4270081.5	26820358.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_multi	False	hey cortana call karen	hey cortana call Karen	2	True	True	./audio_423/99088B9A115BBF14AFEE3A0056C8EC27.wav
992BA878D0FCF0948AD239955C555B63	E5D9338A0C7E4F90AD584DF8CF171DBF	Untagged	hey cortana call video	hey cortana call video	hey cortana call video#TAB#hey cortana call vidya#TAB#hey cortana call video#TAB#hey cortana call Vidya#TAB#hey cortana call videos		hey cortana call video#TAB#hey cortana call vidya#TAB#hey cortana call video#TAB#hey cortana call Vidya#TAB#hey cortana call videos					0.8543388#TAB#0.76859206#TAB#0.76859206#TAB#0.76859206#TAB#0.7415861	1064.65027#TAB#1091.19446#TAB#1064.65027#TAB#1091.19446#TAB#999.4691	-210.669861#TAB#-260.744659#TAB#-254.389282#TAB#-291.560333#TAB#-205.385025	Default	9C6FB54E6B1B48828369F43DBD98338E	Voice	2017-05-08 14:32:29	en-US	0	0	-4851095.5	24515704.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170506,))#TAB#(loop,(Cortana_SpeakerAdapt_20170506,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170322,))	0#TAB#1#TAB#0#TAB#1#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call video	hey cortana call Vidya	4	False	False	./audio_423/992BA878D0FCF0948AD239955C555B63.wav
99767FC76B291B64A08E82CA4B58C462	1D5C38AC7B4F42149AB336C4A6BC5C89	Untagged	hey cortana make a skype call to michael	hey cortana make a skype call to michael	hey cortana make a skype call to michael#TAB#hey cortana make a skype call to my phone#TAB#hey cortana make a skype call to Michael#TAB#hey cortana make a skype call to michael		hey cortana make a skype call to michael#TAB#hey cortana make a skype call to my phone#TAB#hey cortana make a skype call to Michael#TAB#hey cortana make a skype call to michael					0.8201022#TAB#0.7866418#TAB#0.7553523#TAB#0.7543123	1780.62976#TAB#1737.21#TAB#1780.62976#TAB#1780.62976	-383.171448#TAB#-358.563568#TAB#-408.716553#TAB#-427.5704	Default	98B32934785F4456933CEE116D0C86FC	Voice	2017-05-16 01:00:30	en-US	0	0	-8823290.0	41002570.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170513,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170513,(FIRSTNAME0,)))	0#TAB#1#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana make a skype call to michael	hey cortana make a skype call to Michael	3	True	True	./audio_423/99767FC76B291B64A08E82CA4B58C462.wav
99E9C7201E1B517486303590B86DA21F	809C1BD1B6C248688C52DBFDE23E012E	Untagged	hey cortana call rob ross test group	hey cortana call rob ross test group	hey cortana call rob ross test group#TAB#hey cortana call RamPras Test2 group#TAB#hey cortana call ron ross test group#TAB#hey cortana call ron brosz test group#TAB#hey cortana call ron processed group		hey cortana call rob ross test group#TAB#hey cortana call RamPras Test2 group#TAB#hey cortana call ron ross test group#TAB#hey cortana call ron brosz test group#TAB#hey cortana call ron processed group					0.7061154#TAB#0.7061154#TAB#0.6835702#TAB#0.6835702#TAB#0.645906866	1734.10608#TAB#1457.37378#TAB#1691.528#TAB#1750.62122#TAB#1674.08752	-550.1789#TAB#-431.5183#TAB#-517.23584#TAB#-579.221436#TAB#-516.5243	Default	335A61B7E7AD600336CB6B38E67E61A3	Voice	2017-05-27 10:31:09	en-US	0	0	-12668971.0	39931264.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170526,(ContactName,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#3#TAB#4	Harman Kardon	1best_Nbest_single	False	hey cortana call rob ross test group	hey cortana call RamPras Test2 group	2	False	False	./audio_423/99E9C7201E1B517486303590B86DA21F.wav
9A23C3124E43B584BF9ADD03C9D1AE7A	FFA41428F08E4851AA28E5C39ED5E035	Untagged	hey cortana call king city	hey cortana call king city	hey cortana call king city#TAB#hey cortana call Kingsley#TAB#hey cortana call king street#TAB#hey cortana call kingsley#TAB#hey cortana call kingstree		hey cortana call king city#TAB#hey cortana call Kingsley#TAB#hey cortana call king street#TAB#hey cortana call kingsley#TAB#hey cortana call kingstree					0.7868077#TAB#0.7809163#TAB#0.7583264#TAB#0.7109437#TAB#0.7109437	1403.279#TAB#1347.3667#TAB#1365.31189#TAB#1347.3667#TAB#1385.68811	-286.518463#TAB#-244.352982#TAB#-266.822144#TAB#-251.060837#TAB#-316.0753	Default	B756D90ABE924771BA77AC17D0CEC4BE	Voice	2017-05-10 20:16:34	en-US	0	0	-6597661.5	32313310.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170508,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#1#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana call king city	hey cortana call Kingsley	2	False	False	./audio_423/9A23C3124E43B584BF9ADD03C9D1AE7A.wav
9B0583F2E0BA4434AF0D9C56CD9067EF	95AE06BF807A49BB9C1F8CF4378D4A56	Untagged	hey cortana call natalia	hey cortana call natalia	hey cortana call natalia#TAB#hey cortana call natalya#TAB#hey cortana call Natalia#TAB#hey cortana call natalia#TAB#hey cortana call natalia		hey cortana call natalia#TAB#hey cortana call natalya#TAB#hey cortana call Natalia#TAB#hey cortana call natalia#TAB#hey cortana call natalia					0.8954167#TAB#0.7784459#TAB#0.7784459#TAB#0.7784459#TAB#0.7784459	1460.51245#TAB#1460.51245#TAB#1455.164#TAB#1457.49268#TAB#1454.248	-228.0161#TAB#-268.832153#TAB#-265.9944#TAB#-278.1442#TAB#-288.282471	Default	10FD58875DFA63381B5A52145CED627E	Voice	2017-05-31 04:43:12	en-US	0	0	-5250527.5	33631224.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170530,(ContactName,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170530,))#TAB#(loop,(Cortana_SpeakerAdapt_20170530,(FIRSTNAME0,)))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call natalia	hey cortana call Natalia	3	True	True	./audio_423/9B0583F2E0BA4434AF0D9C56CD9067EF.wav
9B88091878AE6504A4B0F093FC47C4F8	1EF668FD0C104036A8979C0D29B41279	Untagged	hey cortana call karen	hey cortana call karen	hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen		hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen					0.8520126#TAB#0.769861042#TAB#0.769802153#TAB#0.7693965#TAB#0.7693965	1326.98547#TAB#1326.98547#TAB#1326.98547#TAB#1326.98547#TAB#1326.98547	-185.438019#TAB#-208.619568#TAB#-211.9584#TAB#-233.488617#TAB#-234.438675	Default	1ABCB8152B1148A1B398733651F76172	Voice	2017-05-19 11:33:34	en-US	0	0	-4270081.5	30556498.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_multi	False	hey cortana call karen	hey cortana call karen	2	True	True	./audio_423/9B88091878AE6504A4B0F093FC47C4F8.wav
9BC8B73742CA5F9486477CFA7BE74065	B2B3E5AA96B141608888853FBF0B2FA2	Untagged	hey cortana call michael	hey cortana call michael	hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Michael		hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Michael					0.8983788#TAB#0.799356639#TAB#0.79934293#TAB#0.7980789	1582.10071#TAB#1582.10071#TAB#1582.10071#TAB#1576.89893	-176.251389#TAB#-215.337433#TAB#-227.114838#TAB#-250.138092	Default	3FF93D9F21DC6AFB2D79371320006B87	Voice	2017-05-23 20:21:20	en-US	0	0	-4058541.25	36431040.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(ContactName,(RootRule,))))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call michael	hey cortana call Michael	4	True	True	./audio_423/9BC8B73742CA5F9486477CFA7BE74065.wav
9CABA2C3459A5D54990072B563CDF300	D8B9C6935BF44DE1A12B90A0D8CECCBD	Untagged	hey cortana call karen	hey cortana call karen	hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call karen		hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call karen					0.875397#TAB#0.8083008#TAB#0.807910442#TAB#0.8075693#TAB#0.8075693	1077.48779#TAB#1077.48779#TAB#1077.48779#TAB#1077.48779#TAB#1077.48779	-185.438019#TAB#-206.968643#TAB#-220.526764#TAB#-233.488617#TAB#-234.438675	Default	9A7540034D7242FC846F6FB6FA67F181	Voice	2017-05-23 14:31:22	en-US	0	0	-4270081.5	24811314.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_multi	False	hey cortana call karen	hey cortana call Karen	2	True	True	./audio_423/9CABA2C3459A5D54990072B563CDF300.wav
